"","lat","long","cluster"
"1703",-6.33435,38.39199,14
"1704",-6.33444,38.39236,14
"1705",-6.33447,38.39476,14
"1706",-6.33456,38.39208,14
"1707",-6.33493,38.39386,14
"1708",-6.33495,38.3957,14
"1709",-6.335,38.39407,14
"1710",-6.33503,38.39392,14
"1711",-6.33513,38.39429,14
"1712",-6.3354,38.3946,14
"1713",-6.32679,38.38572,15
"1714",-6.32697,38.38669,15
"1715",-6.3274,38.38584,15
"1716",-6.32745,38.38435,15
"1717",-6.32759,38.38662,15
"1718",-6.32766,38.38421,15
"1719",-6.32779,38.38395,15
"1720",-6.32808,38.38629,15
"1721",-6.32829,38.38196,15
"1722",-6.32852,38.38577,15
"1723",-6.3286,38.38314,15
"1724",-6.32861,38.38511,15
"1725",-6.32869,38.38448,15
"1726",-6.32869,38.3823,15
"1727",-6.32873,38.38185,15
"1728",-6.32886,38.38451,15
"1729",-6.3289,38.38521,15
"1730",-6.3289,38.38521,15
"1731",-6.32892,38.38205,15
"1732",-6.32896,38.38668,15
"1733",-6.32899,38.38447,15
"1734",-6.32901,38.38601,15
"1735",-6.32906,38.38729,15
"1736",-6.32926,38.38274,15
"1737",-6.32926,38.38616,15
"1738",-6.32927,38.38654,15
"1739",-6.32934,38.38449,15
"1740",-6.32936,38.38475,15
"1741",-6.32937,38.3821,15
"1742",-6.32939,38.38517,15
"1743",-6.32939,38.38533,15
"1744",-6.32939,38.38533,15
"1745",-6.32942,38.38646,15
"1746",-6.32943,38.38594,15
"1747",-6.32949,38.38576,15
"1748",-6.3295,38.38183,15
"1749",-6.32954,38.385,15
"1750",-6.32965,38.38704,15
"1751",-6.32966,38.38485,15
"1752",-6.32967,38.38464,15
"1753",-6.32989,38.3861,15
"1754",-6.32991,38.38766,15
"1755",-6.33007,38.38625,15
"1756",-6.33008,38.38607,15
"1757",-6.3301,38.38731,15
"1758",-6.3301,38.38731,15
"1759",-6.33017,38.38402,15
"1760",-6.33019,38.38593,15
"1761",-6.3302,38.38757,15
"1762",-6.3302,38.38692,15
"1763",-6.33028,38.38634,15
"1764",-6.33028,38.38634,15
"1765",-6.33028,38.38634,15
"1766",-6.3303,38.38721,15
"1767",-6.33043,38.38531,15
"1768",-6.33071,38.38735,15
"1769",-6.33073,38.38295,15
"1770",-6.33073,38.383,15
"1771",-6.33078,38.38549,15
"1772",-6.3308,38.38709,15
"1773",-6.33084,38.38356,15
"1774",-6.33086,38.38335,15
"1775",-6.33086,38.38335,15
"1776",-6.33092,38.3835,15
"1777",-6.33096,38.38476,15
"1778",-6.33102,38.3863,15
"1779",-6.33102,38.3863,15
"1780",-6.33102,38.3863,15
"1781",-6.33105,38.38391,15
"1782",-6.33109,38.38684,15
"1783",-6.33111,38.38422,15
"1784",-6.33111,38.38422,15
"1785",-6.33113,38.38488,15
"1786",-6.33113,38.38483,15
"1787",-6.33115,38.38522,15
"1788",-6.33116,38.38354,15
"1789",-6.33117,38.38379,15
"1790",-6.33118,38.38471,15
"1791",-6.33122,38.38579,15
"1792",-6.33126,38.3855,15
"1793",-6.33127,38.38572,15
"1794",-6.3313,38.38531,15
"1795",-6.33135,38.38562,15
"1796",-6.33139,38.3863,15
"1797",-6.3314,38.38624,15
"1798",-6.33141,38.38745,15
"1799",-6.33141,38.38745,15
"1800",-6.33148,38.38409,15
"1801",-6.33164,38.3867,15
"1802",-6.33164,38.3867,15
"1803",-6.33168,38.38732,15
"1804",-6.33169,38.38668,15
"1805",-6.3317,38.38522,15
"1806",-6.3317,38.38693,15
"1807",-6.3317,38.38674,15
"1808",-6.33171,38.38384,15
"1809",-6.33173,38.38672,15
"1810",-6.33173,38.3871,15
"1811",-6.33173,38.3871,15
"1812",-6.33173,38.3846,15
"1813",-6.33175,38.38059,15
"1814",-6.33177,38.38036,15
"1815",-6.33178,38.38487,15
"1816",-6.3318,38.38316,15
"1817",-6.33185,38.38167,15
"1818",-6.33189,38.38388,15
"1819",-6.331891,38.38388,15
"1820",-6.33191,38.38405,15
"1821",-6.33192,38.3866,15
"1822",-6.33192,38.38281,15
"1823",-6.33192,38.3866,15
"1824",-6.33193,38.38674,15
"1825",-6.33195,38.38295,15
"1826",-6.33203,38.38674,15
"1827",-6.33204,38.3834,15
"1828",-6.33206,38.38316,15
"1829",-6.33206,38.38316,15
"1830",-6.33208,38.38372,15
"1831",-6.33208,38.38315,15
"1832",-6.33211,38.38471,15
"1833",-6.33213,38.38562,15
"1834",-6.33215,38.38633,15
"1835",-6.33216,38.38503,15
"1836",-6.33227,38.38128,15
"1837",-6.33228,38.38588,15
"1838",-6.33228,38.38588,15
"1839",-6.33229,38.38559,15
"1840",-6.33259,38.38146,15
"1841",-6.33264,38.38153,15
"1842",-6.3243,38.33687,16
"1843",-6.3245,38.33741,16
"1844",-6.32486,38.34574,16
"1845",-6.32507,38.35394,16
"1846",-6.32518,38.33464,16
"1847",-6.32524,38.35097,16
"1848",-6.32544,38.34736,16
"1849",-6.32547,38.35393,16
"1850",-6.32552,38.33636,16
"1851",-6.32629,38.3599,16
"1852",-6.33288,38.3427,16
"1853",-6.33305,38.34697,16
"1854",-6.33332,38.33092,16
"1855",-6.33344,38.34258,16
"1856",-6.33411,38.346,16
"1857",-6.33437,38.33265,16
"1858",-6.33442,38.38638,16
"1859",-6.33442,38.38638,16
"1860",-6.33442,38.38638,16
"1861",-6.33444,38.38636,16
"1862",-6.33451,38.38547,16
"1863",-6.33454,38.38703,16
"1864",-6.33459,38.38454,16
"1865",-6.33463,38.38576,16
"1866",-6.33464,38.38407,16
"1867",-6.33466,38.38716,16
"1868",-6.33476,38.3868,16
"1869",-6.33478,38.38612,16
"1870",-6.33485,38.38644,16
"1871",-6.33485,38.38459,16
"1872",-6.33491,38.3832,16
"1873",-6.33499,38.3835,16
"1874",-6.335,38.38508,16
"1875",-6.33501,38.38698,16
"1876",-6.33502,38.38651,16
"1877",-6.33508,38.38511,16
"1878",-6.33508,38.38502,16
"1879",-6.33509,38.38521,16
"1880",-6.33521,38.38678,16
"1881",-6.33523,38.38472,16
"1882",-6.33523,38.38585,16
"1883",-6.33525,38.38528,16
"1884",-6.33526,38.38232,16
"1885",-6.33526,38.38477,16
"1886",-6.33527,38.38487,16
"1887",-6.33535,38.3841,16
"1888",-6.33538,38.38583,16
"1889",-6.33539,38.38189,16
"1890",-6.33539,38.38189,16
"1891",-6.3354,38.38614,16
"1892",-6.33544,38.38634,16
"1893",-6.33545,38.38446,16
"1894",-6.33548,38.38673,16
"1895",-6.33548,38.38424,16
"1896",-6.3355,38.38328,16
"1897",-6.33551,38.38593,16
"1898",-6.33551,38.38552,16
"1899",-6.33551,38.38552,16
"1900",-6.33551,38.38593,16
"1901",-6.33551,38.38593,16
"1902",-6.33551,38.38612,16
"1903",-6.33552,38.38618,16
"1904",-6.33554,38.3813,16
"1905",-6.33555,38.38398,16
"1906",-6.33556,38.38186,16
"1907",-6.33557,38.38541,16
"1908",-6.33558,38.38559,16
"1909",-6.33559,38.38459,16
"1910",-6.33559,38.38587,16
"1911",-6.3356,38.38282,16
"1912",-6.33561,38.38502,16
"1913",-6.33561,38.34576,16
"1914",-6.33566,38.38651,16
"1915",-6.33566,38.38651,16
"1916",-6.33566,38.38651,16
"1917",-6.33567,38.38617,16
"1918",-6.33571,38.38549,16
"1919",-6.33575,38.38534,16
"1920",-6.33581,38.38442,16
"1921",-6.33581,38.3849,16
"1922",-6.33589,38.38602,16
"1923",-6.33593,38.38618,16
"1924",-6.33593,38.38548,16
"1925",-6.33593,38.38618,16
"1926",-6.336,38.38593,16
"1927",-6.33601,38.38601,16
"1928",-6.33601,38.38601,16
"1929",-6.33603,38.38457,16
"1930",-6.33604,38.38499,16
"1931",-6.33605,38.38559,16
"1932",-6.33606,38.38479,16
"1933",-6.33607,38.38561,16
"1934",-6.33607,38.38561,16
"1935",-6.33638,38.38557,16
"1936",-6.33639,38.38422,16
"1937",-6.33658,38.38564,16
"1938",-6.33659,38.38489,16
"1939",-6.33661,38.38198,16
"1940",-6.33678,38.35482,16
"1941",-6.33688,38.38333,16
"1942",-6.3369,38.38339,16
"1943",-6.3369,38.38339,16
"1944",-6.33703,38.38326,16
"1945",-6.33716,38.38338,16
"1946",-6.33725,38.33501,16
"1947",-6.33732,38.35435,16
"1948",-6.33799,38.3377,16
"1949",-6.33801,38.38094,16
"1950",-6.33902,38.34,16
"1951",-6.33955,38.36072,16
"1952",-6.33961,38.35522,16
"1953",-6.33961,38.37918,16
"1954",-6.33967,38.3791,16
"1955",-6.33975,38.36434,16
"1956",-6.34018,38.36655,16
"1957",-6.34018,38.36656,16
"1958",-6.34109,38.36449,16
"1959",-6.34265,38.33682,16
"1960",-6.34359,38.35847,16
"1961",-6.34359,38.35847,16
"1962",-6.34633,38.34491,16
"1963",-6.34709,38.3449,16
"1964",-6.34821,38.35131,16
"1965",-6.34907,38.36746,16
"1966",-6.34927,38.36755,16
"1967",-6.34939,38.36305,16
"1968",-6.35009,38.36583,16
"1969",-6.35141,38.34261,16
"1970",-6.35231,38.36679,16
"1971",-6.3363,38.39046,17
"1972",-6.33633,38.39064,17
"1973",-6.33635,38.38978,17
"1974",-6.33645,38.3906,17
"1975",-6.3365,38.39073,17
"1976",-6.33664,38.39067,17
"1977",-6.33672,38.391,17
"1978",-6.33679,38.38874,17
"1979",-6.33683,38.38871,17
"1980",-6.33688,38.39061,17
"1981",-6.33692,38.39057,17
"1982",-6.33696,38.38881,17
"1983",-6.33697,38.38977,17
"1984",-6.33697,38.38977,17
"1985",-6.33715,38.39032,17
"1986",-6.33715,38.39032,17
"1987",-6.33721,38.38958,17
"1988",-6.33722,38.39032,17
"1989",-6.33724,38.38847,17
"1990",-6.33732,38.38778,17
"1991",-6.33737,38.38971,17
"1992",-6.33738,38.39221,17
"1993",-6.33742,38.38842,17
"1994",-6.33749,38.39013,17
"1995",-6.33753,38.39039,17
"1996",-6.33761,38.39022,17
"1997",-6.33767,38.38929,17
"1998",-6.33771,38.39048,17
"1999",-6.33773,38.38774,17
"2000",-6.33773,38.38774,17
"2001",-6.33773,38.39059,17
"2002",-6.33781,38.39048,17
"2003",-6.33785,38.38789,17
"2004",-6.33785,38.38789,17
"2005",-6.33785,38.38789,17
"2006",-6.33796,38.38752,17
"2007",-6.33803,38.38766,17
"2008",-6.33803,38.38766,17
"2009",-6.33806,38.38832,17
"2010",-6.33822,38.39224,17
"2011",-6.33838,38.38742,17
"2012",-6.33838,38.38743,17
"2013",-6.33839,38.39255,17
"2014",-6.33841,38.3915,17
"2015",-6.33845,38.38811,17
"2016",-6.33852,38.38915,17
"2017",-6.33852,38.38914,17
"2018",-6.33855,38.38738,17
"2019",-6.33862,38.38742,17
"2020",-6.33865,38.39094,17
"2021",-6.33865,38.39094,17
"2022",-6.33874,38.38964,17
"2023",-6.33874,38.38729,17
"2024",-6.33899,38.38909,17
"2025",-6.33926,38.38851,17
"2026",-6.33929,38.3866,17
"2027",-6.33952,38.38703,17
"2028",-6.33955,38.3863,17
"2029",-6.33972,38.38715,17
"2030",-6.33977,38.38869,17
"2031",-6.33979,38.38699,17
"2032",-6.33984,38.38596,17
"2033",-6.33989,38.38871,17
"2034",-6.33991,38.38689,17
"2035",-6.33996,38.38623,17
"2036",-6.34042,38.38694,17
"2037",-6.34042,38.38694,17
"2038",-6.3405,38.38869,17
"2039",-6.34088,38.38859,17
"2040",-6.34088,38.38971,17
"2041",-6.34109,38.38751,17
"2042",-6.34109,38.38751,17
"2043",-6.3414,38.38768,17
"2044",-6.3416,38.389,17
"2045",-6.34224,38.3896,17
"2046",-6.34253,38.38993,17
"2047",-6.34257,38.3913,17
"2048",-6.34263,38.38953,17
"2049",-6.34299,38.3919,17
"2050",-6.34299,38.38719,17
"2051",-6.34311,38.39005,17
"2052",-6.34321,38.39183,17
"2053",-6.3433,38.39198,17
"2054",-6.34341,38.38887,17
"2055",-6.34407,38.39118,17
"2056",-6.34431,38.39161,17
"2057",-6.34454,38.3919,17
"2058",-6.34458,38.39236,17
"2059",-6.34464,38.39298,17
"2060",-6.3447,38.39126,17
"2061",-6.3447,38.39327,17
"2062",-6.3449,38.39245,17
"2063",-6.34492,38.39278,17
"2064",-6.34521,38.39114,17
"2065",-6.34525,38.39044,17
"2066",-6.34525,38.39341,17
"2067",-6.34526,38.38967,17
"2068",-6.34537,38.39187,17
"2069",-6.34575,38.39086,17
"2070",-6.34582,38.39119,17
"2071",-6.34696,38.39046,17
"2072",-6.34707,38.3893,17
"2073",-6.34729,38.39059,17
"2074",-6.3485,38.39364,17
"2075",-6.34875,38.39473,17
"2076",-6.34971,38.39105,17
"2077",-6.35028,38.38305,17
"2078",-6.35088,38.37791,17
"2079",-6.35162,38.3824,17
"2080",-6.35311,38.39689,17
"2081",-6.35386,38.38166,17
"2082",-6.35441,38.38105,17
"2083",-6.35623,38.38032,17
"2084",-6.35636,38.37982,17
"2085",-6.3567,38.37971,17
"2086",-6.35682,38.38006,17
"2087",-6.35762,38.37495,17
"2088",-6.35881,38.37539,17
"2089",-6.35941,38.37555,17
"2090",-6.35968,38.37629,17
"2091",-6.35984,38.37592,17
"2092",-6.35997,38.37633,17
"2093",-6.35999,38.37606,17
"2094",-6.36123,38.37757,17
"2095",-6.36161,38.3781,17
"2096",-6.36183,38.37756,17
"2097",-6.36207,38.37862,17
"2098",-6.36327,38.38073,17
"2099",-6.36699,38.38896,17
"2100",-6.44291,38.5991,18
"2101",-6.44223,38.59875,18
"2102",-6.4416,38.59709,18
"2103",-6.44157,38.59701,18
"2104",-6.43937,38.59839,18
"2105",-6.43756,38.59726,18
"2106",-6.43721,38.60025,18
"2107",-6.43675,38.59802,18
"2108",-6.43671,38.60017,18
"2109",-6.43567,38.59689,18
"2110",-6.43516,38.59667,18
"2111",-6.43509,38.59682,18
"2112",-6.43455,38.59271,18
"2113",-6.43451,38.59265,18
"2114",-6.43445,38.59274,18
"2115",-6.43445,38.59274,18
"2116",-6.43412,38.60141,18
"2117",-6.43349,38.59116,18
"2118",-6.4321,38.59211,18
"2119",-6.43149,38.57736,18
"2120",-6.43142,38.58165,18
"2121",-6.43123,38.57634,18
"2122",-6.43088,38.57933,18
"2123",-6.43054,38.59053,18
"2124",-6.43029,38.57603,18
"2125",-6.43029,38.58731,18
"2126",-6.43027,38.59092,18
"2127",-6.43023,38.57824,18
"2128",-6.43015,38.58133,18
"2129",-6.43,38.57621,18
"2130",-6.4297,38.57773,18
"2131",-6.42963,38.59175,18
"2132",-6.42951,38.59179,18
"2133",-6.42933,38.59177,18
"2134",-6.4293,38.59023,18
"2135",-6.4292,38.58809,18
"2136",-6.42911,38.58342,18
"2137",-6.42901,38.57572,18
"2138",-6.42897,38.58311,18
"2139",-6.42885,38.58096,18
"2140",-6.42871,38.58189,18
"2141",-6.4287,38.58206,18
"2142",-6.42869,38.57985,18
"2143",-6.42868,38.58165,18
"2144",-6.42861,38.57961,18
"2145",-6.42849,38.58248,18
"2146",-6.42848,38.58503,18
"2147",-6.42836,38.59042,18
"2148",-6.42835,38.58208,18
"2149",-6.42811,38.58574,18
"2150",-6.42811,38.58674,18
"2151",-6.42802,38.58519,18
"2152",-6.42795,38.58537,18
"2153",-6.42778,38.58548,18
"2154",-6.42763,38.57688,18
"2155",-6.42761,38.58578,18
"2156",-6.42746,38.58582,18
"2157",-6.42746,38.58589,18
"2158",-6.42708,38.58242,18
"2159",-6.42704,38.57609,18
"2160",-6.42701,38.59208,18
"2161",-6.42666,38.5923,18
"2162",-6.42659,38.58665,18
"2163",-6.42649,38.58644,18
"2164",-6.42648,38.57638,18
"2165",-6.42628,38.59212,18
"2166",-6.42594,38.58542,18
"2167",-6.42591,38.59039,18
"2168",-6.42578,38.57419,18
"2169",-6.42559,38.5863,18
"2170",-6.42517,38.57555,18
"2171",-6.42517,38.57554,18
"2172",-6.42466,38.58677,18
"2173",-6.42456,38.58656,18
"2174",-6.42379,38.58571,18
"2175",-6.42365,38.58638,18
"2176",-6.42365,38.58638,18
"2177",-6.42363,38.57777,18
"2178",-6.42362,38.58349,18
"2179",-6.42359,38.5846,18
"2180",-6.42344,38.58789,18
"2181",-6.42335,38.58791,18
"2182",-6.42332,38.57072,18
"2183",-6.42297,38.58783,18
"2184",-6.42295,38.58047,18
"2185",-6.42256,38.58777,18
"2186",-6.42252,38.58043,18
"2187",-6.42244,38.58082,18
"2188",-6.42234,38.58682,18
"2189",-6.42201,38.58273,18
"2190",-6.4219,38.5858,18
"2191",-6.42175,38.58244,18
"2192",-6.42143,38.58989,18
"2193",-6.42114,38.57972,18
"2194",-6.42041,38.56963,18
"2195",-6.42035,38.57708,18
"2196",-6.42009,38.56959,18
"2197",-6.41996,38.58985,18
"2198",-6.41843,38.59073,18
"2199",-6.4179,38.57119,18
"2200",-6.41775,38.57864,18
"2201",-6.41752,38.57137,18
"2202",-6.41603,38.57706,18
"2203",-6.4159,38.57638,18
"2204",-6.41583,38.5691,18
"2205",-6.41565,38.56917,18
"2206",-6.41488,38.58566,18
"2207",-6.41482,38.57762,18
"2208",-6.41386,38.56908,18
"2209",-6.41381,38.57332,18
"2210",-6.41369,38.5733,18
"2211",-6.41335,38.57612,18
"2212",-6.41199,38.57545,18
"2213",-6.41192,38.5748,18
"2214",-6.41176,38.57384,18
"2215",-6.4116,38.57341,18
"2216",-6.41131,38.57105,18
"2217",-6.4113,38.57419,18
"2218",-6.41056,38.57091,18
"2219",-6.41041,38.56932,18
"2220",-6.4103,38.5733,18
"2221",-6.41019,38.57409,18
"2222",-6.41001,38.57354,18
"2223",-6.40976,38.57322,18
"2224",-6.40961,38.57441,18
"2225",-6.40945,38.57451,18
"2226",-6.40933,38.57412,18
"2227",-6.40931,38.57483,18
"2228",-6.40797,38.57273,18
"2229",-6.43445,38.53274,19
"2230",-6.43018,38.50037,19
"2231",-6.43007,38.50055,19
"2232",-6.42936,38.49967,19
"2233",-6.42849,38.53247,19
"2234",-6.42735,38.56008,19
"2235",-6.42652,38.55582,19
"2236",-6.42652,38.55582,19
"2237",-6.42641,38.55551,19
"2238",-6.42599,38.55255,19
"2239",-6.42595,38.56256,19
"2240",-6.42552,38.55274,19
"2241",-6.42536,38.55797,19
"2242",-6.42417,38.55118,19
"2243",-6.42381,38.50565,19
"2244",-6.42298,38.50636,19
"2245",-6.4228,38.50668,19
"2246",-6.42273,38.5061,19
"2247",-6.42263,38.50645,19
"2248",-6.42263,38.50649,19
"2249",-6.42253,38.50749,19
"2250",-6.42226,38.50816,19
"2251",-6.42211,38.50937,19
"2252",-6.42187,38.508,19
"2253",-6.42119,38.55341,19
"2254",-6.42071,38.55523,19
"2255",-6.41966,38.55201,19
"2256",-6.41937,38.52278,19
"2257",-6.419,38.52328,19
"2258",-6.41562,38.56529,19
"2259",-6.41423,38.55281,19
"2260",-6.41404,38.55373,19
"2261",-6.41385,38.55322,19
"2262",-6.41317,38.55851,19
"2263",-6.41198,38.55428,19
"2264",-6.41195,38.55472,19
"2265",-6.41193,38.55455,19
"2266",-6.41159,38.55429,19
"2267",-6.41127,38.55419,19
"2268",-6.41121,38.55424,19
"2269",-6.41105,38.55515,19
"2270",-6.41082,38.55438,19
"2271",-6.41046,38.55212,19
"2272",-6.41031,38.55243,19
"2273",-6.41014,38.55593,19
"2274",-6.40755,38.56847,19
"2275",-6.40656,38.56949,19
"2276",-6.40655,38.55851,19
"2277",-6.40634,38.56899,19
"2278",-6.40621,38.56975,19
"2279",-6.40608,38.56821,19
"2280",-6.40551,38.55818,19
"2281",-6.40502,38.55822,19
"2282",-6.4049,38.5698,19
"2283",-6.40477,38.57034,19
"2284",-6.40391,38.55198,19
"2285",-6.40379,38.54653,19
"2286",-6.40302,38.55591,19
"2287",-6.40288,38.5694,19
"2288",-6.40269,38.55905,19
"2289",-6.40267,38.55902,19
"2290",-6.40249,38.56884,19
"2291",-6.40242,38.54767,19
"2292",-6.40224,38.54802,19
"2293",-6.4022,38.56969,19
"2294",-6.40208,38.5699,19
"2295",-6.40187,38.5697,19
"2296",-6.40134,38.55742,19
"2297",-6.40107,38.55748,19
"2298",-6.40102,38.55765,19
"2299",-6.40102,38.55765,19
"2300",-6.40078,38.54702,19
"2301",-6.40019,38.55579,19
"2302",-6.40014,38.55619,19
"2303",-6.40007,38.55634,19
"2304",-6.40006,38.55644,19
"2305",-6.39986,38.55785,19
"2306",-6.39969,38.55819,19
"2307",-6.39962,38.55791,19
"2308",-6.39936,38.55722,19
"2309",-6.39929,38.55791,19
"2310",-6.39912,38.55785,19
"2311",-6.39906,38.55744,19
"2312",-6.39881,38.55706,19
"2313",-6.39879,38.55753,19
"2314",-6.39878,38.54752,19
"2315",-6.39874,38.55798,19
"2316",-6.39866,38.55755,19
"2317",-6.39849,38.55815,19
"2318",-6.39847,38.55815,19
"2319",-6.39845,38.55798,19
"2320",-6.39834,38.55787,19
"2321",-6.3983,38.5581,19
"2322",-6.3979,38.55854,19
"2323",-6.39788,38.55817,19
"2324",-6.39776,38.55922,19
"2325",-6.39762,38.55805,19
"2326",-6.39757,38.56328,19
"2327",-6.39756,38.55784,19
"2328",-6.39756,38.55784,19
"2329",-6.39749,38.55788,19
"2330",-6.39741,38.55907,19
"2331",-6.39733,38.55913,19
"2332",-6.39698,38.5584,19
"2333",-6.39692,38.55577,19
"2334",-6.39652,38.55953,19
"2335",-6.39637,38.55866,19
"2336",-6.39637,38.55866,19
"2337",-6.39625,38.55875,19
"2338",-6.39624,38.55875,19
"2339",-6.39551,38.56349,19
"2340",-6.39607,38.6194,20
"2341",-6.39376,38.62037,20
"2342",-6.39308,38.62124,20
"2343",-6.39301,38.62137,20
"2344",-6.39294,38.62132,20
"2345",-6.39287,38.62087,20
"2346",-6.39285,38.62098,20
"2347",-6.39278,38.61964,20
"2348",-6.39268,38.62121,20
"2349",-6.39258,38.62126,20
"2350",-6.39247,38.61609,20
"2351",-6.39239,38.62097,20
"2352",-6.39221,38.61385,20
"2353",-6.39213,38.61739,20
"2354",-6.39201,38.61583,20
"2355",-6.39198,38.61629,20
"2356",-6.39198,38.61629,20
"2357",-6.39191,38.62332,20
"2358",-6.39188,38.61959,20
"2359",-6.39185,38.61989,20
"2360",-6.39166,38.61903,20
"2361",-6.39164,38.61985,20
"2362",-6.39164,38.61985,20
"2363",-6.39162,38.61781,20
"2364",-6.39154,38.61436,20
"2365",-6.39154,38.61389,20
"2366",-6.39153,38.61389,20
"2367",-6.39152,38.61406,20
"2368",-6.39149,38.61244,20
"2369",-6.39149,38.61244,20
"2370",-6.39146,38.6142,20
"2371",-6.39144,38.61619,20
"2372",-6.39143,38.61089,20
"2373",-6.39136,38.61579,20
"2374",-6.39136,38.61339,20
"2375",-6.39134,38.61932,20
"2376",-6.39132,38.61697,20
"2377",-6.39132,38.61462,20
"2378",-6.39129,38.61848,20
"2379",-6.39128,38.61407,20
"2380",-6.39108,38.61956,20
"2381",-6.39094,38.61106,20
"2382",-6.39081,38.61742,20
"2383",-6.39075,38.61617,20
"2384",-6.39071,38.61717,20
"2385",-6.3907,38.61941,20
"2386",-6.3907,38.61732,20
"2387",-6.39069,38.61733,20
"2388",-6.39068,38.61732,20
"2389",-6.39065,38.61995,20
"2390",-6.39064,38.61902,20
"2391",-6.39063,38.61332,20
"2392",-6.39058,38.61121,20
"2393",-6.39054,38.61695,20
"2394",-6.39052,38.61941,20
"2395",-6.39041,38.6175,20
"2396",-6.39041,38.61715,20
"2397",-6.39041,38.61775,20
"2398",-6.39036,38.61156,20
"2399",-6.39015,38.61655,20
"2400",-6.39015,38.61655,20
"2401",-6.39011,38.6173,20
"2402",-6.3901,38.61463,20
"2403",-6.3901,38.61704,20
"2404",-6.39007,38.61482,20
"2405",-6.39007,38.61482,20
"2406",-6.39002,38.61768,20
"2407",-6.39,38.61399,20
"2408",-6.38999,38.61877,20
"2409",-6.38997,38.61757,20
"2410",-6.38997,38.61814,20
"2411",-6.38995,38.60788,20
"2412",-6.38989,38.61607,20
"2413",-6.38988,38.61405,20
"2414",-6.38986,38.61268,20
"2415",-6.3898,38.61805,20
"2416",-6.38977,38.6175,20
"2417",-6.38967,38.6151,20
"2418",-6.38965,38.61293,20
"2419",-6.38962,38.61279,20
"2420",-6.3896,38.61288,20
"2421",-6.38951,38.61308,20
"2422",-6.38951,38.6133,20
"2423",-6.38942,38.61535,20
"2424",-6.38938,38.61327,20
"2425",-6.38937,38.61586,20
"2426",-6.38936,38.6145,20
"2427",-6.38926,38.61428,20
"2428",-6.3892,38.61413,20
"2429",-6.38918,38.61294,20
"2430",-6.38918,38.61294,20
"2431",-6.38918,38.61294,20
"2432",-6.38908,38.61386,20
"2433",-6.38906,38.61534,20
"2434",-6.38905,38.62237,20
"2435",-6.38904,38.61374,20
"2436",-6.38898,38.61708,20
"2437",-6.38892,38.61605,20
"2438",-6.3889,38.61216,20
"2439",-6.38889,38.61229,20
"2440",-6.38882,38.61336,20
"2441",-6.38864,38.61173,20
"2442",-6.38862,38.61364,20
"2443",-6.38852,38.61332,20
"2444",-6.38848,38.61285,20
"2445",-6.38843,38.61817,20
"2446",-6.38837,38.6182,20
"2447",-6.38837,38.61249,20
"2448",-6.38834,38.61243,20
"2449",-6.38819,38.61342,20
"2450",-6.38816,38.61285,20
"2451",-6.38816,38.61285,20
"2452",-6.388,38.61355,20
"2453",-6.38798,38.61014,20
"2454",-6.38782,38.61362,20
"2455",-6.3878,38.61118,20
"2456",-6.38759,38.61106,20
"2457",-6.38759,38.60902,20
"2458",-6.38756,38.61055,20
"2459",-6.38738,38.60835,20
"2460",-6.38708,38.60648,20
"2461",-6.38707,38.60937,20
"2462",-6.38695,38.61671,20
"2463",-6.38695,38.60725,20
"2464",-6.38692,38.61642,20
"2465",-6.38692,38.6072,20
"2466",-6.38668,38.60609,20
"2467",-6.38652,38.60624,20
"2468",-6.38648,38.61654,20
"2469",-6.44843,38.62416,21
"2470",-6.43971,38.63591,21
"2471",-6.43941,38.61961,21
"2472",-6.43936,38.64515,21
"2473",-6.42732,38.61944,21
"2474",-6.42064,38.61745,21
"2475",-6.42006,38.63181,21
"2476",-6.41982,38.63169,21
"2477",-6.41959,38.62455,21
"2478",-6.41947,38.62406,21
"2479",-6.41761,38.63183,21
"2480",-6.41161,38.62193,21
"2481",-6.41131,38.6302,21
"2482",-6.40874,38.6292,21
"2483",-6.40773,38.63147,21
"2484",-6.40741,38.6186,21
"2485",-6.40741,38.6186,21
"2486",-6.4071,38.63008,21
"2487",-6.40704,38.61898,21
"2488",-6.40701,38.6312,21
"2489",-6.40694,38.61861,21
"2490",-6.40694,38.61861,21
"2491",-6.40564,38.63062,21
"2492",-6.40019,38.64043,21
"2493",-6.40006,38.61973,21
"2494",-6.39965,38.62763,21
"2495",-6.3996,38.61745,21
"2496",-6.39881,38.63855,21
"2497",-6.39881,38.63228,21
"2498",-6.39868,38.6321,21
"2499",-6.39863,38.63186,21
"2500",-6.39862,38.63168,21
"2501",-6.39843,38.6316,21
"2502",-6.3983,38.63256,21
"2503",-6.39829,38.63146,21
"2504",-6.39828,38.63924,21
"2505",-6.39789,38.63239,21
"2506",-6.39767,38.63201,21
"2507",-6.39619,38.63122,21
"2508",-6.39508,38.63108,21
"2509",-6.39335,38.63437,21
"2510",-6.38961,38.6319,21
"2511",-6.38279,38.62959,21
"2512",-6.37698,38.62644,21
"2513",-6.37543,38.63059,21
"2514",-6.37424,38.62592,21
"2515",-6.3722,38.63133,21
"2516",-6.3722,38.63133,21
"2517",-6.37021,38.62349,21
"2518",-6.37005,38.62828,21
"2519",-6.36982,38.62554,21
"2520",-6.36868,38.62563,21
"2521",-6.36857,38.62389,21
"2522",-6.36853,38.62748,21
"2523",-6.36851,38.62753,21
"2524",-6.36843,38.62748,21
"2525",-6.36836,38.62629,21
